persona_id,idx,source_config,persona_text,age_refined,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::136054,136054,persona,An interested high school student who is doing research on Buddhism for a school project.,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions doing research on Buddhism 'for a school project', which constitutes a concrete school context involving coursework and academic tasks.",0,16,16
persona::137110,137110,persona,A high school student who often visits them for help with assignments and enjoys listening to their partner's jokes,16,yes,100,The persona explicitly identifies the individual as a 'high school student' and includes the concrete school context of 'help with assignments'.,0,16,16
persona::137768,137768,persona,A high school junior passionate about robotics and feels indifferent towards literature,16,yes,100,"The persona explicitly identifies the individual as a 'high school junior' and expresses feelings about 'literature,' which is a subject typically taught in high school, indicating a concrete school context.",0,16,16
persona::138721,138721,persona,A high school student who finds inspiration in the ecologist's writing and starts her own environmental club,16,yes,100,"The persona explicitly identifies as a 'high school student' and describes starting an environmental club, which is a concrete reference to a school context.",0,16,16
persona::139056,139056,persona,A high school student fascinated by her parent's work and aspiring to explore societal issues,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and expresses interest in societal issues, which implies engagement with school-related topics or curriculum, satisfying the requirement for a concrete school context.",0,16,16
persona::139315,139315,persona,A high school junior passionate about robotics and eager to apply chemical principles to robotic sensors,16,yes,100,"The persona explicitly identifies the individual as a 'high school junior' and expresses interest in applying chemical principles to robotic sensors, which implies current involvement in high school coursework or activities related to science and robotics.",0,16,16
persona::139937,139937,persona,I am a high school student participating in the Science Olympiad with a specialization in magnetic devices and applications.,16,yes,100,"The persona explicitly identifies as a 'high school student' and references participation in the 'Science Olympiad,' which is a concrete school context involving coursework, competition, and academic activities typical of high school life.",0,16,16
persona::140249,140249,persona,A high school student in North Dakota writing a report on local political history,16,yes,100,"The persona explicitly identifies as 'a high school student' and is writing a report on local political history, which constitutes a concrete school context involving coursework and academic assignment.",0,16,16
persona::141105,141105,persona,I am a curious high school student from Hungary who enjoys researching my country's notable figures and sharing fun facts with my friends.,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions researching 'notable figures' and sharing facts with friends, which implies an active school context such as coursework or class discussions.",0,16,16
persona::141224,141224,persona,A high school senior who helps the younger brother prepare for the challenges of high school,16,yes,100,"The persona explicitly identifies as a 'high school senior' and describes helping a younger brother prepare for 'the challenges of high school,' which constitutes a concrete reference to a high school context.",0,16,16
persona::141340,141340,persona,A high school student who actively participates in the workshops and shows potential for becoming a future legal advocate,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references participation in 'workshops', which constitutes a concrete school context.",0,16,16
persona::141681,141681,persona,A high school student learning about the structure of local government,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions 'learning about the structure of local government,' which is a concrete reference to coursework or curriculum in a high school context.",0,16,16
persona::142156,142156,persona,"A high school student from Montevideo, Uruguay, who has been dreaming of becoming a racing driver.",16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and specifies their location as Montevideo, Uruguay, which provides a concrete school context.",0,16,16
persona::142547,142547,persona,A curious high schooler conducting a research project on biodegradation,16,yes,100,"The persona explicitly identifies the individual as a 'high schooler' and describes conducting a 'research project', which is a concrete school context involving coursework and academic activity within a high school environment.",0,16,16
persona::145245,145245,persona,A high school student actively involved in community volunteering and aspiring to go into law enforcement,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and implies current enrollment through involvement in community volunteering, which is typically a school-related or extracurricular activity during high school.",0,16,16
persona::145615,145615,persona,A high school student who helps out at the family coffee shop on weekends and is on the debate team,16,yes,100,The persona explicitly identifies the individual as a 'high school student' and includes the concrete school context of being 'on the debate team'.,0,16,16
persona::146242,146242,persona,A high school student who is following in her mother's footsteps and participating actively in writing competitions,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions participation in 'writing competitions,' which is a concrete school context related to extracurricular academic activities typically associated with high school.",0,16,16
persona::146294,146294,persona,A high school student who is eager to learn and discover their passion through vocational education programs,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references 'vocational education programs,' which constitutes a concrete school context within an upper secondary institution.",0,16,16
persona::146335,146335,persona,A high school student looking for personalized tutoring in math and science subjects,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and is seeking tutoring in 'math and science subjects,' which are part of the high school curriculum, indicating current enrollment in high school.",0,16,16
persona::147594,147594,persona,A high school senior who's looking for uniforms and is really passionate about supporting local businesses.,16,yes,100,"The persona explicitly identifies as a 'high school senior' and mentions looking for uniforms, which is a concrete reference to a high school context.",0,16,16
persona::148309,148309,persona,an immunodeficient high school student in Australia,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and the context of being immunodeficient in Australia implies a current high school environment, which constitutes a concrete school context.",0,16,16
persona::151023,151023,persona,A high school student who is just starting to learn programming and seeks guidance on string manipulation,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references learning programming, which is a concrete school context related to coursework or curriculum.",0,16,16
persona::151235,151235,persona,A high school student excelling in Physics and dreaming of following in his grandparent's footsteps,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes the context of academic performance in Physics, which is a concrete school coursework subject.",0,16,16
persona::151461,151461,persona,A high school student who excels in math competitions and enjoys weekend Sudoku challenges with their grandparent,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes a concrete school context through participation in 'math competitions,' which are typically associated with high school coursework and extracurricular activities.",0,16,16
persona::152711,152711,persona,A Cuban high school student studying political science,16,yes,100,"The persona explicitly identifies the individual as a 'Cuban high school student' and mentions studying political science, which is a concrete subject within a high school curriculum, indicating current enrollment in high school.",0,16,16
persona::152914,152914,persona,A high schooler who tutors younger siblings and works part-time after school to help financially,16,yes,100,"The persona explicitly identifies as a 'high schooler' and includes the context of working part-time after school, which is a concrete reference to high school life and environment.",0,16,16
persona::153203,153203,persona,a high school student in a web design course,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes a concrete school context: 'in a web design course', which is a specific class within a high school curriculum.",0,16,16
persona::154129,154129,persona,A quiet and reserved high school student who often seeks comfort and guidance from the nurse,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references the nurse, which is a concrete school context within a high school environment.",0,16,16
persona::154302,154302,persona,A high school student who is considering experimenting with drugs due to peer pressure,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions 'peer pressure,' which is a concrete reference to a school context involving classmates and social dynamics within a high school environment.",0,16,16
persona::155259,155259,persona,"A high school student participating in the research study, providing valuable insights and feedback on the teaching methods",16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions participation in a research study related to 'teaching methods,' which constitutes a concrete school context involving classroom or instructional practices.",0,16,16
persona::156163,156163,persona,"A high school sophomore who attends the workshops, fascinated by the possibilities of technology",16,yes,100,"The persona explicitly identifies the individual as a 'high school sophomore' and mentions attending 'workshops,' which is a concrete reference to a school context.",0,16,16
persona::156293,156293,persona,A high school student who loves reading romance novels and dreams of finding true love,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes the context of personal interests (reading romance novels and dreaming of true love), which aligns with typical high school life and environment.",0,16,16
persona::157065,157065,persona,"A slightly shy, awkward high school student who dreams of running away to the circus",16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes the context of dreaming about running away, which implies current school life and environment.",0,16,16
persona::157580,157580,persona,A dedicated high school student active in art clubs and aiming for a scholarship,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references involvement in 'art clubs,' which is a concrete school context.",0,16,16
persona::158848,158848,persona,"A high school senior aspiring to be an astronaut, taking every available STEM class",16,yes,100,"The persona explicitly identifies the individual as a 'high school senior' and mentions 'taking every available STEM class,' which is a concrete reference to coursework in a high school context.",0,16,16
persona::158971,158971,persona,A high school student who thrives in project-based learning environments and values the educator's guidance,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references 'project-based learning environments' and 'educator's guidance,' which are concrete aspects of a high school school context.",0,16,16
persona::159035,159035,persona,a high school student in the Clark County who hopes to have a career in public service,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references 'Clark County,' which provides a concrete school context, indicating enrollment in a local high school within that district.",0,16,16
persona::160781,160781,persona,A high school student from a different state who shares a deep interest in the Revolutionary era and seeks guidance from the librarian for their research project,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes a concrete school context by mentioning a 'research project,' which is a typical academic task in a high school setting.",0,16,16
persona::161158,161158,persona,An American high school student studying evolutionary biology.,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions studying 'evolutionary biology,' which is a concrete course of study within a high school curriculum.",0,16,16
persona::163638,163638,persona,A fellow high school student who is also new to programming and can empathize with the challenges and frustrations of learning,16,yes,100,"The persona explicitly identifies as 'a fellow high school student' and references being 'new to programming,' which implies current involvement in high school coursework and learning challenges typical of a high school environment.",0,16,16
persona::164234,164234,persona,a Japanese American high school student who is very interested in civil rights history.,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and the context of being Japanese American may imply involvement in school-related discussions or coursework on civil rights history, which constitutes a concrete school context.",0,16,16
persona::165506,165506,persona,A high school student who shares their interest in sneakers and often engages in debates about the best brands and styles,16,yes,100,"The persona explicitly identifies as a 'high school student' and engages in discussions about sneakers, which is a concrete school context involving peer interaction and shared interests typical of high school life.",0,16,16
persona::166008,166008,persona,A high school student who discovers a passion for history through playing the educational games,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references 'educational games,' which constitutes a concrete school context related to learning and coursework.",0,16,16
persona::166298,166298,persona,"a politically-engaged high school student residing in Washington County, Maryland.",16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes the context of residing in Washington County, Maryland, which implies a current school environment within a high school setting.",0,16,16
persona::166370,166370,persona,A high school student who just moved to the United States and is learning about the American political system.,16,yes,100,"The persona explicitly identifies as a 'high school student' and is engaged in learning about the American political system, which is a concrete school context related to coursework or curriculum in a high school setting.",0,16,16
persona::166493,166493,persona,A high school student interested in history who is writing a report on Sweden for a school project,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions writing a report on Sweden for a 'school project', which constitutes a concrete school context involving coursework and academic assignment.",0,16,16
persona::167078,167078,persona,A curious high school student who is preparing a presentation for a chemistry class project about metals and alloys.,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions preparing a presentation for a 'chemistry class project', which is a concrete reference to a school context.",0,16,16
persona::167360,167360,persona,A curious and enthusiastic high school student eager to learn about Angolan history and traditions,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and expresses interest in learning about Angolan history and traditions, which implies current engagement in academic coursework or school-related learning.",0,16,16
persona::167513,167513,persona,A high school student dealing with the divorce of their parents and seeking emotional stability,16,yes,100,"The persona explicitly identifies as a 'high school student' and implies a current school context through the emotional challenges tied to their ongoing high school experience, such as dealing with family issues while navigating school life.",0,16,16
persona::167927,167927,persona,A high school student who feels conflicted about their parent's protective instincts,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and implies a current school context through the emotional conflict related to parental protection, which is typically tied to ongoing high school experiences.",0,16,16
persona::167963,167963,persona,A high school student regularly visiting to gain knowledge about classical literature for school assignments,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions 'school assignments,' which is a concrete reference to a high school context.",0,16,16
persona::168483,168483,persona,"A high school student studying hard for math exams, aiming to follow the family tradition into accounting",16,yes,100,The persona explicitly identifies the individual as a 'high school student' and includes the concrete school context of studying for 'math exams'.,0,16,16
persona::169810,169810,persona,A high school student taking advanced courses in world history and cultural studies,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions 'advanced courses in world history and cultural studies,' which constitutes a concrete reference to a school context such as coursework.",0,16,16
persona::170150,170150,persona,A curious high school student who asks the retired judge endless questions about famous landmark cases,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes the context of asking questions about famous landmark cases, which implies an academic or educational setting typical of high school coursework or curriculum.",0,16,16
persona::170539,170539,persona,A high school student struggling with complex sentence construction and punctuation,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and implies a current academic context through the mention of 'complex sentence construction and punctuation,' which are typical topics in high school English coursework.",0,16,16
persona::171304,171304,persona,A high school student inspired by literature and working to build his volunteer service hours,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions 'volunteer service hours,' which is a concrete reference to a school context typically associated with high school requirements.",0,16,16
persona::172067,172067,persona,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions seeking guidance on improving coding skills, which is a concrete reference to a school-related academic pursuit within the context of high school.",0,16,16
persona::172700,172700,persona,"Hungarian high school student passionate about sports, with fencing as a favorite.",16,yes,100,"The persona explicitly identifies the individual as a 'Hungarian high school student' and includes the context of being passionate about sports, which implies current participation in school-related activities, consistent with a high school environment.",0,16,16
persona::172892,172892,persona,A struggling high school student who finally experiences a breakthrough in their understanding of calculus,16,yes,100,"The persona explicitly identifies the individual as a 'struggling high school student' and references 'calculus,' which is a subject typically taught in high school, indicating a concrete school context.",0,16,16
persona::172950,172950,persona,A curious high school sophomore keen on using geographic knowledge to start an ecotourism business,16,yes,100,"The persona explicitly identifies the individual as a 'high school sophomore' and expresses interest in using geographic knowledge, which implies current enrollment in high school coursework or curriculum.",0,16,16
persona::172952,172952,persona,A sports-loving high schooler who knows nothing about music and historical events.,16,yes,100,"The persona explicitly identifies the individual as a 'high schooler' and includes the context of being a student in a high school setting, which satisfies the mandatory conditions.",0,16,16
persona::172968,172968,persona,a Hawaiian high school student who loves to read about influential figures from his region,16,yes,100,"The persona explicitly identifies as a 'Hawaiian high school student' and includes the context of being a student in a high school setting, which satisfies the mandatory conditions.",0,16,16
persona::173120,173120,persona,A high school student who assists with the production of the gardening show and aspires to become a horticulturalist,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes a concrete school context by mentioning involvement in 'the production of the gardening show,' which is a school-related activity.",0,16,16
persona::173367,173367,persona,A high school student interested in pursuing a career in social work and looks up to the retired social worker as a role model,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and expresses interest in a career in social work, which implies current engagement in high school education and context.",0,16,16
persona::173673,173673,persona,A regular high school student who never had to use any subscription-based study aid before,16,yes,100,"The persona explicitly identifies as a 'regular high school student' and refers to using 'subscription-based study aid,' which implies current engagement with high school coursework and academic resources.",0,16,16
persona::174980,174980,persona,A curious high school student who recently took up an interest in virology and is learning about the coronavirus for a school project.,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions learning about the coronavirus 'for a school project,' which constitutes a concrete school context involving coursework.",0,16,16
persona::176055,176055,persona,A high school student who struggled with reading comprehension and found solace in art,16,yes,100,"The persona explicitly identifies as a 'high school student' and includes the context of struggling with reading comprehension, which is a specific academic challenge within a school environment.",0,16,16
persona::177393,177393,persona,A high school student who has attended every live performance and knows all the YouTuber's songs by heart,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes the concrete school context of attending live performances, which implies active participation in school or school-related events.",0,16,16
persona::178052,178052,persona,"A high school student who opts in for science subjects, hoping to follow older sibling's footsteps in computer science",16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions 'science subjects,' which is a concrete reference to coursework in a high school context.",0,16,16
persona::178162,178162,persona,A high school senior who has benefited from the individualized education plans and is now considering a career in education,16,yes,100,"The persona explicitly identifies as a 'high school senior' and references 'individualized education plans,' which are specific to the high school context, indicating current enrollment in high school.",0,16,16
persona::178415,178415,persona,a high school student who is doubtful about discount shopping,16,yes,100,"The persona explicitly identifies as 'a high school student' and expresses doubt about discount shopping, which is a personal perspective within a school context, implying current enrollment in high school.",0,16,16
persona::179396,179396,persona,A high school junior who is producing a documentary on the social effects of the internet for a class project,16,yes,100,"The persona explicitly identifies as a 'high school junior' and mentions producing a documentary 'for a class project,' which constitutes a concrete school context involving coursework and academic assignment.",0,16,16
persona::179551,179551,persona,A high school student curious about different religions and seeking guidance for their future studies,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and expresses curiosity about religions and future studies, which implies current engagement in high school life and academic planning.",0,16,16
persona::179667,179667,persona,A politically indifferent high school student who's just been assigned to write a report about a local politician.,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions being 'assigned to write a report,' which is a concrete reference to a school context involving coursework.",0,16,16
persona::179745,179745,persona,A high school student looking for hands-on work experience in the field,16,yes,100,"The persona explicitly identifies as a 'high school student' and is seeking 'hands-on work experience in the field,' which implies current involvement in high school, likely through school-related activities or career exploration programs.",0,16,16
persona::181072,181072,persona,A high school student who aspires to become a firefighter and admires the custodian's dedication to their job,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes the context of school life through the mention of aspirations and admiration for a custodian, which implies a current school environment.",0,16,16
persona::182110,182110,persona,"A high school student participating in a logic competition, eager to learn new strategies",16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references participation in a 'logic competition,' which is a concrete school context involving academic extracurricular activity typical of high school life.",0,16,16
persona::182932,182932,persona,A high school student advocating for youth empowerment and representation in local government,16,yes,100,"The persona explicitly identifies as a 'high school student' and advocates for youth empowerment and representation in local government, which implies active involvement in school-related civic or educational contexts.",0,16,16
persona::183449,183449,persona,A high school student who finds inspiration in the podcast series and has started their own history blog,16,yes,100,"The persona explicitly identifies as a 'high school student' and mentions starting a history blog, which is a concrete reference to a school-related activity within the context of upper secondary education.",0,16,16
persona::183469,183469,persona,A high school student who looks up to their older sibling's leadership skills and seeks guidance on running for student council,16,yes,100,"The persona explicitly identifies as a 'high school student' and references 'running for student council,' which is a concrete school context within high school life.",0,16,16
persona::185651,185651,persona,a high school student who is fascinated with how the world of online gaming and real world shopping can intersect.,16,yes,100,"The persona explicitly identifies as 'a high school student' and expresses interest in the intersection of online gaming and real-world shopping, which implies engagement with current school life and context.",0,16,16
persona::187182,187182,persona,A high school student conducting independent research on lesser-known aspects of the Holocaust,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and describes conducting 'independent research,' which is a concrete school context involving coursework or academic activity typical of high school education.",0,16,16
persona::188457,188457,persona,"A high school student aspiring to be a doctor, seeking guidance on how to excel in both academics and sports",16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and expresses aspirations related to excelling in academics and sports, which are typical aspects of current high school life.",0,16,16
persona::189777,189777,persona,A high school student who looks up to them and seeks guidance on how to get involved in community service and emergency response,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references seeking guidance on community service and emergency response, which are activities typically associated with high school context and student involvement.",0,16,16
persona::190278,190278,persona,A high school student searching for a thought-provoking dystopian novel,16,yes,100,"The persona explicitly identifies as a 'high school student' and is searching for a dystopian novel, which implies engagement with school-related reading or coursework, a concrete school context.",0,16,16
persona::190471,190471,persona,A shy high school student seeking advice on how to ask their crush out to prom,16,yes,100,"The persona explicitly identifies as a 'shy high school student' and references 'prom,' which is a concrete event in the high school context, indicating current enrollment in high school.",0,16,16
persona::190593,190593,persona,A high school student seeking guidance in the subjects the student excels in to improve their grades,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions seeking guidance in 'subjects' which implies current coursework or classes, a concrete school context.",0,16,16
persona::190943,190943,persona,A curious high school student seeking guidance for their science fair project,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions seeking guidance for a 'science fair project,' which is a concrete school context related to coursework and school life.",0,16,16
persona::190967,190967,persona,A high school student who is struggling with depression and contemplating dropping out of school,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references 'dropping out of school,' which is a concrete school context related to current high school attendance.",0,16,16
persona::191553,191553,persona,a curious high school student in Finland who's interested in computer science,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and specifies the context of being in Finland, which implies a current enrollment in upper secondary education, a standard part of the Finnish education system.",0,16,16
persona::192200,192200,persona,A high school student interested in pursuing a career in education and eager to provide feedback on the curriculum specialist's programs,16,yes,100,"The persona explicitly identifies as a 'high school student' and expresses interest in providing feedback on curriculum specialist's programs, which implies current involvement in a school environment with a formal curriculum.",0,16,16
persona::192700,192700,persona,A high school student interested in pursuing a career in cloud computing and seeking guidance,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and expresses interest in pursuing a career, which implies current enrollment in high school, a context consistent with upper secondary education.",0,16,16
persona::192799,192799,persona,A high school student and JROTC member aiming to follow in military footsteps while embracing modern social values,16,yes,100,"The persona explicitly identifies as a 'high school student' and includes the concrete school context of being a 'JROTC member,' which is a structured program within high schools.",0,16,16
persona::192835,192835,persona,A high school student passionate about robotics and is learning Python for automation projects,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions 'learning Python for automation projects,' which is a concrete reference to coursework and academic activity within a high school context.",0,16,16
persona::193344,193344,persona,A senior high school student growing up in Vienna and interested in Software Engineering,16,yes,100,"The persona explicitly identifies the individual as a 'senior high school student' and specifies 'growing up in Vienna,' which provides a concrete school context related to upper secondary education.",0,16,16
persona::193615,193615,persona,a high school student in Grandview who wants a part-time job,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references 'Grandview,' which serves as a concrete school context indicating a specific high school environment.",0,16,16
persona::194175,194175,persona,As a curious high school student interested in STEM fields and looking up to role models.,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and expresses interest in STEM fields, which implies current enrollment in high school coursework and engagement with academic subjects typical of a high school environment.",0,16,16
persona::195090,195090,persona,"A high school student interested in physics, who benefits from the interactive exhibits in their learning",16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and references 'interactive exhibits' in their learning, which constitutes a concrete school context related to the educational environment.",0,16,16
persona::195254,195254,persona,A high school student curious about the history of their own school,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and expresses curiosity about 'the history of their own school,' which constitutes a concrete school context.",0,16,16
persona::195946,195946,persona,A high school senior whose graduation party is being meticulously planned by the event planner,16,yes,100,"The persona explicitly identifies the individual as a 'high school senior' and references 'graduation party,' which is a concrete school context related to high school.",0,16,16
persona::196689,196689,persona,A high schooler actively involved in diversity and tolerance programs at their school,16,yes,100,"The persona explicitly identifies the individual as a 'high schooler' and mentions involvement in 'diversity and tolerance programs at their school,' which constitutes a concrete school context.",0,16,16
persona::197213,197213,persona,An Asian-American high school student who is the president of the social justice club at school.,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and mentions their role as president of the 'social justice club at school,' which constitutes a concrete school context.",0,16,16
persona::197299,197299,persona,a young Australian female high school student looking for feminist figures for her history project,16,yes,100,"The persona explicitly identifies herself as a 'high school student' and is engaged in a history project, which constitutes a concrete school context involving coursework and academic tasks.",0,16,16
persona::197713,197713,persona,A high school student organizing a fundraiser to support veterans' organizations,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and describes an activity ('organizing a fundraiser') within a school context, which implies involvement in school life or a school-related initiative.",0,16,16
persona::199507,199507,persona,a nervous Chilean high school student who has been assigned to present about local species,16,yes,100,"The persona explicitly identifies the individual as a 'high school student' and includes a concrete school context: being 'assigned to present about local species,' which indicates a current classroom or coursework activity.",0,16,16
